Dmax_mm,0.01,0.02,0.03,0.04,0.06,0.1,0.16,0.25,0.4,0.63,1.0
0.05,,,,,,,,,,,
0.1,1.0058234745845854e-18,6.407670161446588e-19,7.574237837791107e-19,9.265518254126044e-19,1.2610647386052026e-18,2.4368049488969214e-18,6.044128619863089e-18,1.4036475351122158e-17,4.7413178387966756e-17,1.683511634913506e-16,6.10420409814954e-16
0.15,7.326655612753224e-18,5.348671416348484e-18,6.68207820319947e-18,8.453872825362948e-18,1.195539952944498e-17,2.367773459136342e-17,5.891650027853689e-17,1.4068936063917203e-16,5.525362164447309e-16,1.7566709287023998e-15,6.292944591862056e-15
0.2,3.001830245327874e-17,2.4145972750931612e-17,3.1511156163779014e-17,4.0976256570342995e-17,5.986803430934374e-17,1.2145311934381163e-16,3.044631469395181e-16,7.93764441517698e-16,2.9038423270852854e-15,9.451469203813853e-15,3.3022519303931214e-14
0.25,8.96652982466696e-17,7.777624669926643e-17,1.0516104437672105e-16,1.3987572851324154e-16,2.1002378906532976e-16,4.352133596253375e-16,1.1490800914420238e-15,2.9191467449173446e-15,1.1112502896642618e-14,3.627151228687553e-14,1.1961205891838826e-13
0.3,2.192857882798292e-16,2.0231335969667052e-16,2.8179095200661717e-16,3.8203868742480117e-16,5.87151386710649e-16,1.2395618416855822e-15,3.361717069384639e-15,8.515035663180812e-15,3.233505865842672e-14,1.075448845161964e-13,3.425711466111382e-13
0.35,4.671276012019957e-16,4.540496282466874e-16,6.487590327788657e-16,8.941762976585225e-16,1.4023407616130207e-15,3.047089769966541e-15,8.269091436017034e-15,2.1378571299133548e-14,8.140676727586698e-14,2.8407520748708404e-13,1.0603100800603497e-12
0.39999999999999997,8.99409255961771e-16,9.1462887330095e-16,1.3363699065814938e-15,1.8687782775500283e-15,2.983615874118038e-15,6.650919205264116e-15,1.7981992738697414e-14,4.6864409823653114e-14,2.2687287187556504e-13,7.758748427169964e-13,2.1370816666876198e-12
0.44999999999999996,1.6030128369747171e-15,1.6963880757812124e-15,2.5283256685604064e-15,3.581554918418328e-15,5.810182164347554e-15,1.4776629345548537e-14,4.5638468608576117e-14,1.2450196482349864e-13,4.5278645095492145e-13,1.2676744779469086e-12,4.350586925663716e-12
0.49999999999999994,3.0361017201548915e-15,3.512889439303807e-15,5.48570694042977e-15,8.033670619207111e-15,1.3639500723927102e-14,3.1578774982957256e-14,8.478503311017218e-14,2.062786854849934e-13,6.78700030034278e-13,3.0933998803245734e-12,8.871985828598351e-12
0.5499999999999999,5.140415327036901e-15,5.936187812859884e-15,9.153020283497481e-15,1.3216500947473026e-14,2.1845089382505063e-14,4.8380920620365974e-14,1.2393159761176824e-13,3.613239811656053e-13,1.6442673645185084e-12,5.272724217666803e-12,1.3393384731532985e-11
0.6,7.244728933918911e-15,8.359486186415963e-15,1.2820333626565196e-14,1.8399331275738945e-14,3.005067804108303e-14,8.173818643999637e-14,2.5913656631764545e-13,7.194282575398439e-13,2.638984661999898e-12,7.452048555009035e-12,1.9733513145595683e-11
0.65,1.0538353112163975e-14,1.3541915935286045e-14,2.249969414325667e-14,3.443137485492293e-14,6.206360718002581e-14,1.5290139403070501e-13,4.2828726662731094e-13,1.0775325339140824e-12,3.6337019594812872e-12,1.1775275869581294e-11,3.3200723810922594e-11
0.7,1.73143229740946e-14,2.217791921710506e-14,3.6288231848000475e-14,5.461992125626109e-14,9.548575389217135e-14,2.2406460162141348e-13,5.974379669369761e-13,1.43563681028832e-12,5.337292817943255e-12,1.852397056504932e-11,4.666793447624947e-11
0.75,2.4090292836025238e-14,3.081392249892409e-14,5.0076769552744304e-14,7.48084676575993e-14,1.2890790060431698e-13,2.952278092121221e-13,7.665886672466415e-13,2.085898884259692e-12,8.404319444093448e-12,2.5272665260517362e-11,7.381220241429662e-11
0.7999999999999999,3.0866262697955865e-14,3.94499257807431e-14,6.386530725748811e-14,9.499701405893746e-14,1.6233004731646252e-13,3.7873602013859384e-13,1.169920873841107e-12,3.185899233457044e-12,1.1471346070243635e-11,4.0271723325790306e-11,1.0348510685606248e-10
0.85,3.76422325598865e-14,4.808592906256213e-14,8.055311608383999e-14,1.260669649614582e-13,2.3394955339050253e-13,5.921906684970347e-13,1.6846013432185365e-12,4.2858995826543985e-12,1.690236884335565e-11,5.558752421888686e-11,1.4707130605452344e-10
0.9,5.092136701145271e-14,6.975457102980646e-14,1.1850648655064123e-13,1.830788814802334e-13,3.314233453857943e-13,8.056453168554757e-13,2.199281812595966e-12,6.039040905340217e-12,2.3841731258787538e-11,7.803115851219592e-11,2.0545348409648138e-10
0.95,6.757835446322082e-14,9.261788496607666e-14,1.564598570174424e-13,2.400907979990085e-13,4.288971373810859e-13,1.0190999652139161e-12,3.1055579101276185e-12,8.521178827726534e-12,3.0781093674219414e-11,1.0894854264294266e-10,2.697338737694009e-10
1.0,8.423534191498897e-14,1.154811989023469e-13,1.9441322748424362e-13,2.971027145177837e-13,5.623782054091958e-13,1.4673595432764315e-12,4.258748895002767e-12,1.1003316750112853e-11,4.3903867405877436e-11,1.3986592677368947e-10,3.7519319486959264e-10
1.0499999999999998,1.0376908173374683e-13,1.4997068816374235e-13,2.628115827453273e-13,4.149888739944827e-13,7.739351751780763e-13,1.9405224714408576e-12,5.41193987987791e-12,1.486685986464378e-11,5.787865082881588e-11,1.9570525379745896e-10,4.806525159697839e-10
1.0999999999999999,1.3558468613533457e-13,1.9612195518018288e-13,3.4168702145197954e-13,5.357699482661649e-13,9.854921449469581e-13,2.4136853996052856e-12,7.196439122873229e-12,1.9854637585255017e-11,7.359180809136813e-11,2.528368349708193e-10,6.418131265147188e-10
1.15,1.674002905369223e-13,2.422732221966234e-13,4.205624601586318e-13,6.565510225378471e-13,1.2040150902165982e-12,3.2211186315821297e-12,9.49987934178588e-12,2.4842415305866258e-11,9.936729751800443e-11,3.283682965838496e-10,8.199943535679207e-10
1.2,1.9921589493851004e-13,2.915676665303307e-13,5.247593365783368e-13,8.443125448409353e-13,1.6152073221838612e-12,4.157605058842145e-12,1.180331956069853e-11,3.247376088901978e-11,1.251427869446407e-10,4.2689051987223834e-10,1.0417305875113748e-09
1.25,2.480465613583056e-13,3.758450698048173e-13,6.724485421690765e-13,1.0742349565119343e-12,2.0263995541511244e-12,5.094091486102161e-12,1.503471784488111e-11,4.165715787683856e-11,1.5865496039358575e-10,5.254127431606271e-10,1.3270291430529198e-09
1.3,3.034481331084731e-13,4.601224730793039e-13,8.201377477598161e-13,1.3041573681829332e-12,2.437591786118387e-12,6.442877096985121e-12,1.925386729240084e-11,5.0840554864657335e-11,2.0304055573647762e-10,6.822994667145731e-10,1.6195020167720145e-09
1.3499999999999999,3.5884970485864037e-13,5.443998763537901e-13,9.67826953350555e-13,1.5815101249024172e-12,3.0933004242449356e-12,8.144561518088799e-12,2.3473016739920558e-11,6.47079530439512e-11,2.474261510793693e-10,8.430187717535614e-10,2.0565695531658186e-09
1.4,4.230013009045358e-13,6.67571587048979e-13,1.222598256465539e-12,1.9852947064566437e-12,3.828714445581113e-12,9.846245939192481e-12,2.895333866106548e-11,8.049935075686307e-11,3.10929284749827e-10,1.0425354155422024e-09,2.493637089559625e-09
1.45,5.129830823008012e-13,8.102797799620995e-13,1.4782367909464772e-12,2.3890792880108702e-12,4.564128466917291e-12,1.1972046062917694e-11,3.61756854630395e-11,9.629074846977494e-11,3.8325882891385647e-10,1.293018067955301e-09,3.073921381780156e-09
1.5,6.029648636970665e-13,9.529879728752198e-13,1.7338753254274153e-12,2.7928638695650963e-12,5.534901835143844e-12,1.4864513334906937e-11,4.339803226501352e-11,1.1988934631976314e-10,4.55588373077886e-10,1.5435007203683996e-09,3.7191732822801633e-09
1.5499999999999998,6.929466450933315e-13,1.1168762325992736e-12,2.088387208458864e-12,3.440871013360305e-12,6.767447643353655e-12,1.7756980606896166e-11,5.2215438315362555e-11,1.4559341993774863e-10,5.663197196316096e-10,1.909985738538137e-09,4.455930436703818e-09
1.5999999999999999,8.209311215756749e-13,1.3446950419741425e-12,2.504544301826105e-12,4.106723733910994e-12,7.999993451563471e-12,2.0956143174519617e-11,6.39246849013693e-11,1.7129749355573422e-10,6.789638891566553e-10,2.2857333417204953e-09,5.379657997644388e-09
1.65,9.593446443516078e-13,1.5725138513490111e-12,2.9207013951933462e-12,4.772576454461682e-12,9.372869658836586e-12,2.5616131860053236e-11,7.563393148737606e-11,2.0938313168250063e-10,8.040395905956245e-10,2.7328226674307888e-09,6.303385558584958e-09
1.7,1.0977581671275405e-12,1.8003326607238798e-12,3.3917504270900792e-12,5.661861487439637e-12,1.1333628985864838e-11,3.027612054558685e-11,8.92192508263139e-11,2.49378725717348e-10,9.729435626053458e-10,3.2784743725210984e-09,7.577950563345504e-09
1.75,1.256861044831915e-12,2.127222966359826e-12,4.036664069761102e-12,6.705768839440241e-12,1.329438831289309e-11,3.4936109231120474e-11,1.0737455785011421e-10,2.893743197521954e-10,1.141847534615067e-09,3.824126077611408e-09,8.863644442830893e-09
1.7999999999999998,1.4606862470901391e-12,2.474109601153987e-12,4.681577712432122e-12,7.749676191440842e-12,1.5255147639921334e-11,4.209759545133558e-11,1.2552986487391443e-10,3.4821203676625503e-10,1.348108483459815e-09,4.575762372792017e-09,1.0431557807461571e-08
1.8499999999999999,1.6645114493483644e-12,2.8209962359481494e-12,5.3264913551031444e-12,8.925196220053946e-12,1.8153202875228775e-11,4.928213364661326e-11,1.457163605158817e-10,4.081439134608189e-10,1.5933477119472986e-09,5.346846235701232e-09,1.217997073969626e-08
1.9,1.8683366516065893e-12,3.2348193065291993e-12,6.243480852423471e-12,1.0495331383758933e-11,2.1141726531695728e-11,5.6466671841890944e-11,1.7283578594543118e-10,4.68721574163045e-10,1.8385869404347822e-09,6.236625645344695e-09,1.4073805288127566e-08
1.95,2.1448889722768507e-12,3.742895522867783e-12,7.203313988830709e-12,1.2065466547463918e-11,2.413025018816268e-11,6.647382908481536e-11,1.9995521137498068e-10,5.556998088099297e-10,2.1604447653236618e-09,7.29893685036443e-09,1.640256652403371e-08
1.9999999999999998,2.4344849771295963e-12,4.250971739206364e-12,8.163147125237943e-12,1.3635601711168898e-11,2.8006571452549605e-11,7.715075423021196e-11,2.2904104270160447e-10,6.42678043456814e-10,2.506791379937498e-09,8.361248055384162e-09,1.8731327759939844e-08
2.05,2.7240809819823434e-12,4.759047955544948e-12,9.328534670912968e-12,1.5852235411383866e-11,3.24015160257084e-11,8.782767937560861e-11,2.682882760169413e-10,7.333333878364946e-10,2.8565852134558397e-09,9.757829677583974e-09,2.1698473937832287e-08
2.0999999999999996,3.055328604584543e-12,5.4791395539000194e-12,1.0709629482052999e-11,1.8133428610219362e-11,3.6796460598867173e-11,1.0144643382937493e-10,3.075355093322779e-10,8.561380854935352e-10,3.334464248673067e-09,1.1190972283584839e-08,2.474352567949407e-08
2.1499999999999995,3.4546630989314247e-12,6.199555775898252e-12,1.2090724293193029e-11,2.0414621809054858e-11,4.184864108114464e-11,1.1682597971377853e-10,3.4834833670733653e-10,9.789427831505758e-10,3.8123432838902935e-09,1.2807487808446652e-08,2.825210071710193e-08
2.1999999999999997,3.85399759327831e-12,6.91997199789649e-12,1.3533390495037015e-11,2.322833822342083e-11,4.8118635376280484e-11,1.3220552559818225e-10,4.036217952076716e-10,1.1101795550197049e-09,4.3393823808726026e-09,1.4704576626980518e-08,3.216860310777851e-08
2.2499999999999996,4.2533320876251914e-12,7.799391198622789e-12,1.5464498710007153e-11,2.6446565893351182e-11,5.438862967141628e-11,1.5032569973426237e-10,4.588952537080061e-10,1.2794684800723828e-09,4.9841194942527534e-09,1.6601665445514367e-08,3.6265695553627266e-08
2.3,4.7779739850014064e-12,8.793160054178877e-12,1.7395606924977313e-11,2.966479356328156e-11,6.08292279381775e-11,1.7189282656836102e-10,5.148584120722152e-10,1.4487574051250623e-09,5.62885660763291e-09,1.9007242424271098e-08,4.122873564527957e-08
2.3499999999999996,5.314830165295429e-12,9.786928909734957e-12,1.9326715139947453e-11,3.315787066328629e-11,6.954385964294866e-11,1.9345995340245944e-10,5.90881738641449e-10,1.6334547899870158e-09,6.391478727944779e-09,2.147625483569247e-08,4.619177573693184e-08
2.3999999999999995,5.851686345589452e-12,1.0837586266054901e-11,2.1775454696519264e-11,3.758471911445069e-11,7.825849134771982e-11,2.1710408338916562e-10,6.669050652106829e-10,1.86197143477516e-09,7.245589720951602e-09,2.4211667107084147e-08,5.2164869655279914e-08
2.4499999999999997,6.463512386937376e-12,1.21763784073996e-11,2.4409922706389886e-11,4.2011567565615135e-11,8.697312305249106e-11,2.4665122078639123e-10,7.429283917799173e-10,2.090488079563306e-09,8.099700713958433e-09,2.7376382044737652e-08,5.8369951423308335e-08
2.4999999999999996,7.1696724897782686e-12,1.3515170548744286e-11,2.7044390716260483e-11,4.643841601677954e-11,9.815449187568191e-11,2.7619835818361655e-10,8.445176980372991e-10,2.344300747721515e-09,9.168804439680039e-09,3.054109698239113e-08,6.523688922548771e-08
2.55,7.875832592619167e-12,1.4853962690088986e-11,2.9996834236525466e-11,5.222180953156126e-11,1.0999530517713826e-10,3.0653052114465167e-10,9.469306779001448e-10,2.6474554279442097e-09,1.028149116846142e-08,3.443887678666212e-08,7.290018400054594e-08
2.5999999999999996,8.581992695460059e-12,1.651301422263103e-11,3.3514722562378586e-11,5.817886979049774e-11,1.218361184785945e-10,3.461903893571452e-10,1.0493436577629895e-09,2.950610108166902e-09,1.1425654987433102e-08,3.843969829193912e-08,8.072373271429105e-08
2.6499999999999995,9.488151512950999e-12,1.8279909686933558e-11,3.70326108882317e-11,6.413593004943421e-11,1.356749568388452e-10,3.858502575696387e-10,1.1818068860356903e-09,3.292027804823008e-09,1.2853542449326557e-08,4.2808829393130277e-08,9.008207197651655e-08
2.6999999999999997,1.039955601590767e-11,2.0046805151236102e-11,4.055049921408485e-11,7.113297005817635e-11,1.5144635225897538e-10,4.255101257821325e-10,1.3174488941965433e-09,3.68679186492287e-09,1.4281429911220025e-08,4.7803475758685376e-08,9.944041123874213e-08
2.7499999999999996,1.1310960518864332e-11,2.198706503245685e-11,4.514306738729965e-11,7.899612161532052e-11,1.6721774767910542e-10,4.764631130559979e-10,1.4530909023573953e-09,4.0815559250227285e-09,1.5849157630935853e-08,5.279812212424043e-08,1.1023405625744338e-07
2.7999999999999994,1.234659394322019e-11,2.4277253773233592e-11,4.9753184819026007e-11,8.68592731724647e-11,1.8409721410035776e-10,5.287412850437315e-10,1.6229024068401461e-09,4.531963911462799e-09,1.7656759451717658e-08,5.880363503346528e-08,1.215446515644184e-07
2.8499999999999996,1.3503475601491176e-11,2.6567442514010357e-11,5.4363302250752403e-11,9.52015240278591e-11,2.0473714272385735e-10,5.810194570314656e-10,1.7992278834016348e-09,5.038814888798223e-09,1.946436127249948e-08,6.496767558471194e-08,1.3369315542810793e-07
2.8999999999999995,1.4660357259762152e-11,2.88576312547871e-11,5.97830077150574e-11,1.0540506632524655e-10,2.2537707134735676e-10,6.444530550563639e-10,1.9755533599631217e-09,5.5456658661336415e-09,2.1560089675319948e-08,7.162010903382642e-08,1.4723303329632e-07
2.9499999999999997,1.5828176269093875e-11,3.172508665323303e-11,6.572484121545217e-11,1.1560860862263409e-10,2.460169999708564e-10,7.12391682360029e-10,2.1904500495975212e-09,6.1302832664210425e-09,2.3820228768596532e-08,7.914733184821278e-08,1.6081464293289736e-07
2.9999999999999996,1.727516824373185e-11,3.4646512248242357e-11,7.166667471584689e-11,1.2581215092002152e-10,2.722911941626421e-10,7.803303096636935e-10,2.4165168651497816e-09,6.772334280994383e-09,2.60803678618731e-08,8.667455466259906e-08,1.76879785732594e-07
3.0499999999999994,1.8722160218369827e-11,3.756793784325168e-11,7.798044245153384e-11,1.3846636385660414e-10,2.9888153976912933e-10,8.582300938091283e-10,2.6425836807020423e-09,7.4143852955677246e-09,2.8823867344316204e-08,9.55441714563212e-08,1.929449285322906e-07
3.0999999999999996,2.0169152193007815e-11,4.086389544286066e-11,8.552596472909078e-11,1.5150695556663295e-10,3.2547188537561676e-10,9.449746187810799e-10,2.911267947588676e-09,8.161960570370395e-09,3.161804420226079e-08,1.0464676677533842e-07,2.108758537094524e-07
3.1499999999999995,2.180927543530156e-11,4.4537836364678903e-11,9.307148700664767e-11,1.6454754727666165e-10,3.5690905964380425e-10,1.0317191437530309e-09,3.1972761833054285e-09,8.965374757538561e-09,3.4520588017274605e-08,1.14374130837186e-07,2.297800410313163e-07
3.1999999999999997,2.359549286674524e-11,4.821177728649717e-11,1.0061700928420461e-10,1.7939188953144293e-10,3.907754013688809e-10,1.1263451259482898e-09,3.483284419022184e-09,9.768788944706737e-09,3.793928941315173e-08,1.252826765750138e-07,2.4963134261718224e-07
3.2499999999999996,2.5381710298188906e-11,5.195889608494586e-11,1.0982379620862522e-10,1.9588192747444992e-10,4.2464174309395725e-10,1.235800537931603e-09,3.815511159196246e-09,1.0711957298412194e-08,4.1357990809028824e-08,1.3619122231284155e-07,2.7171539028067464e-07
3.2999999999999994,2.7207592425558018e-11,5.653724181134346e-11,1.19310229634675e-10,2.1237196541745694e-10,4.6179752153876337e-10,1.3452559499149161e-09,4.173005945791476e-09,1.170610622372515e-08,4.5096757714070727e-08,1.4882527383515743e-07,2.937994379441671e-07
3.3499999999999996,2.938668691057583e-11,6.111558753774109e-11,1.2879666306072486e-10,2.2959070800636942e-10,5.041987648410975e-10,1.459153686509166e-09,4.530500732386708e-09,1.2700255149038114e-08,4.923969898852635e-08,1.61788511415726e-07,3.191738635862826e-07
3.3999999999999995,3.1565781395593623e-11,6.56939332641387e-11,1.393550368493783e-10,2.500843819434049e-10,5.466000081434314e-10,1.5956328331607235e-09,4.937152237815276e-09,1.3875733017195702e-08,5.3382640262981946e-08,1.7552614631310465e-07,3.447638752197611e-07
3.4499999999999997,3.3744875880611434e-11,7.095443065562579e-11,1.5107507128295053e-10,2.705780558804406e-10,5.900659108056564e-10,1.7321119798122824e-09,5.3790966226545735e-09,1.5093338042940554e-08,5.811755144952812e-08,1.90810537057741e-07,3.7259621108491135e-07
